# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = nullml_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = checking.data.R
# init = checking.init.R
# random
#   seed = 782630709
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_raw,tau_theta,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,mu_theta,alpha
# Adaptation terminated
# Step size = 0.105792
# Diagonal elements of inverse mass matrix:
# 1.56706e-05, 0.131556, 0.0275045, 0.0321792, 0.0283959, 0.0340268, 0.0358156, 0.0274527, 1.37206
-8033.1,0.947658,0.105792,4,15,0,8040.54,0.0234293,4.46359,-6.60968,-7.35042,-6.60201,-6.63478,-6.72814,-6.71767,0.0237848,1.26402
-8029.79,0.964295,0.105792,4,15,0,8034.82,0.0243047,4.5127,-6.68432,-7.18109,-6.7266,-6.68553,-6.69695,-6.70708,-0.333669,1.27513
-8028.88,0.982277,0.105792,4,31,0,8032.68,0.0257439,5.56696,-6.82444,-7.31173,-6.7309,-6.60898,-6.82392,-6.93999,-0.891936,1.29361
-8029.88,0.947982,0.105792,4,15,0,8032.2,0.0256819,4.75784,-6.87984,-7.25705,-6.79902,-6.64234,-6.69446,-6.91848,-0.477206,1.29281
-8032.55,0.978575,0.105792,4,31,0,8034.92,0.0258034,4.58889,-6.81017,-7.18354,-6.81824,-6.64147,-6.68063,-6.88857,0.425724,1.29438
-8033,0.866061,0.105792,5,47,0,8039.57,0.0268899,11.901,-6.76321,-7.37559,-6.91039,-6.98227,-6.89005,-6.89219,-1.73022,1.30852
-8033.39,0.870271,0.105792,4,15,0,8037.82,0.0264638,12.1019,-6.89845,-7.33693,-6.86703,-6.95937,-6.93478,-6.79426,-1.32789,1.30296
-8029.96,0.993991,0.105792,5,63,0,8037.08,0.0256232,8.11853,-6.79529,-7.46418,-6.75412,-6.63667,-6.74183,-6.9719,0.244918,1.29205
-8030.37,0.983488,0.105792,4,15,0,8033.75,0.0252237,7.15511,-6.68145,-7.15793,-6.75725,-6.81885,-6.7835,-6.76685,-0.316133,1.2869
-8031.06,0.966846,0.105792,4,31,0,8034.78,0.0253898,4.02022,-6.87102,-7.36234,-6.72258,-6.59566,-6.71042,-6.83351,-0.806557,1.28904
-8028.43,0.73754,0.105792,4,15,0,8034.21,0.0245354,6.38753,-6.62374,-7.19111,-6.71741,-6.64278,-6.72007,-6.79837,-1.38451,1.27807
-8031.38,0.614808,0.105792,4,15,0,8033.77,0.0253127,6.27219,-6.66192,-7.13412,-6.69722,-6.73095,-6.67079,-6.82567,-1.6927,1.28805
-8028.24,0.990858,0.105792,5,63,0,8033.22,0.0294685,6.69366,-6.97998,-7.56318,-7.01678,-7.0593,-7.0263,-7.10463,0.103141,1.3427
-8030.02,0.971619,0.105792,4,31,0,8032.85,0.0302783,6.29977,-7.0864,-7.70344,-7.11331,-7.11682,-6.98723,-7.28723,-1.34637,1.35362
-8028.55,0.989806,0.105792,4,31,0,8032.7,0.0297006,5.86983,-7.05787,-7.64627,-7.03331,-7.05888,-7.05225,-7.22469,-0.605502,1.34582
-8028.54,0.980703,0.105792,6,79,0,8033.28,0.0244153,5.80481,-6.70024,-7.28335,-6.64776,-6.72562,-6.58519,-6.82789,-1.22273,1.27654
-8028.55,0.996463,0.105792,4,15,0,8030.06,0.0255694,6.32986,-6.77254,-7.23419,-6.78607,-6.64035,-6.76676,-6.76741,-1.35704,1.29136
-8029.94,0.981976,0.105792,5,47,0,8031.57,0.0278333,5.00622,-6.94685,-7.34684,-6.98843,-6.92356,-6.82529,-7.03676,-1.46591,1.32093
-8028.68,0.999739,0.105792,5,63,0,8032.55,0.029848,7.27209,-7.05208,-7.56382,-7.03933,-7.13599,-7.03296,-7.13812,-0.536506,1.34781
-8030.75,0.840347,0.105792,5,63,0,8034.73,0.0250806,8.26198,-6.78388,-7.25196,-6.79705,-6.85068,-6.75762,-6.73888,-1.09345,1.28506
-8030.32,0.997905,0.105792,4,15,0,8033.04,0.0267995,9.03356,-6.78506,-7.47822,-6.79098,-6.68426,-6.80605,-7.03103,-0.531306,1.30734
-8030.07,0.721647,0.105792,5,47,0,8035.65,0.0239562,4.54801,-6.70685,-7.13517,-6.6531,-6.7372,-6.66436,-6.68736,-0.53899,1.27069
-8030.26,0.890211,0.105792,4,15,0,8033.87,0.0247378,7.08321,-6.64994,-7.30414,-6.67718,-6.50682,-6.65233,-6.8852,-0.886201,1.28066
-8032.9,0.767742,0.105792,5,63,0,8036.69,0.0238259,4.59214,-6.78136,-7.23423,-6.67741,-6.83635,-6.75829,-6.77042,-1.55436,1.26904
-8030.17,0.986748,0.105792,5,47,0,8037.87,0.0296761,7.31851,-6.9749,-7.58825,-7.0487,-6.81227,-6.96122,-7.13897,-1.12046,1.34549
-8029.73,0.999084,0.105792,4,31,0,8036.41,0.0287618,6.84499,-6.93546,-7.58634,-7.05587,-6.8493,-7.02915,-7.11164,-1.74525,1.33325
-8030.47,0.999661,0.105792,4,31,0,8033.97,0.0292244,9.8477,-7.09997,-7.53845,-6.96186,-6.91884,-7.03945,-6.97868,0.100454,1.33943
-8035.18,0.796069,0.105792,4,15,0,8038.65,0.0271604,8.8592,-6.7305,-7.4838,-6.96187,-6.88333,-6.93243,-7.18331,0.424247,1.31207
-8035.76,0.797698,0.105792,4,15,0,8043.13,0.0265752,8.11191,-6.93873,-7.34592,-6.92791,-6.96485,-6.74481,-7.1673,0.204436,1.30441
-8033.98,0.986305,0.105792,4,15,0,8041.04,0.0270121,8.15872,-6.91414,-7.33147,-6.94709,-6.93799,-6.77853,-7.19379,0.244086,1.31012
-8031.84,0.985167,0.105792,5,31,0,8037.32,0.031445,5.16214,-7.21116,-7.66682,-7.17028,-7.20721,-7.1263,-7.30323,-2.86756,1.36951
-8029.64,0.997433,0.105792,4,15,0,8033.1,0.0314965,5.04328,-7.16261,-7.77915,-7.17017,-7.17127,-7.22166,-7.21442,-2.22791,1.37021
-8035.99,0.848378,0.105792,6,63,0,8039.37,0.0202411,2.03031,-6.38198,-6.88802,-6.3811,-6.36432,-6.35974,-6.51521,-3.94053,1.22435
-8036.72,0.99185,0.105792,4,15,0,8040.84,0.0206738,1.74329,-6.57846,-6.91775,-6.46479,-6.41134,-6.40916,-6.61087,-5.01751,1.22966
-8037.06,0.806737,0.105792,3,15,0,8041.57,0.0219487,1.67824,-6.44819,-7.04139,-6.51534,-6.45547,-6.40998,-6.56011,-3.96176,1.24544
-8033.18,0.999949,0.105792,4,31,0,8038.85,0.0216823,2.86644,-6.64426,-7.08465,-6.50936,-6.43851,-6.47445,-6.61356,-3.58511,1.24212
-8031.89,0.843652,0.105792,6,79,0,8036.12,0.0274217,13.8806,-6.81728,-7.48039,-6.85393,-6.72929,-6.86529,-6.88317,0.890905,1.3155
-8030.42,0.99888,0.105792,4,15,0,8033.8,0.0257274,13.3745,-6.8597,-7.29722,-6.77984,-6.73806,-6.69672,-6.98611,0.339609,1.2934
-8028.63,0.883593,0.105792,5,31,0,8033.45,0.028463,4.61273,-7.05076,-7.52465,-6.96429,-6.95096,-6.8893,-7.09932,-1.55431,1.32927
-8029.02,0.879216,0.105792,4,31,0,8031.73,0.0291598,8.46369,-6.91283,-7.55013,-6.9954,-6.90965,-7.07075,-7.15357,-0.884111,1.33857
-8030.51,0.956898,0.105792,4,15,0,8033.09,0.029557,8.05909,-6.99942,-7.63744,-7.01363,-7.11696,-6.93205,-6.96095,-0.411585,1.34389
-8028.96,0.995387,0.105792,4,31,0,8033.09,0.0289562,6.91142,-7.04918,-7.56524,-7.01041,-6.95806,-6.90795,-7.21725,-1.01856,1.33584
-8028.67,0.992052,0.105792,5,63,0,8030.84,0.0271979,5.16763,-6.86332,-7.36428,-6.87956,-6.77158,-6.73449,-7.06039,-1.27399,1.31256
-8028.88,0.981044,0.105792,4,15,0,8032.49,0.0272068,6.32105,-6.84892,-7.46405,-6.91324,-6.86331,-6.96531,-6.93958,-2.39246,1.31268
-8028.62,0.981852,0.105792,5,47,0,8032.4,0.0281735,8.92431,-7.00803,-7.51753,-6.93078,-6.92025,-6.8712,-7.13031,-0.747294,1.32543
-8031.4,0.647033,0.105792,5,47,0,8033.86,0.0266418,6.58494,-6.86144,-7.44112,-6.94179,-6.92786,-6.88771,-6.98877,0.16499,1.30528
-8031.94,0.995542,0.105792,4,31,0,8035.93,0.0271817,4.33666,-6.81193,-7.45601,-6.79221,-6.7547,-6.7079,-7.01247,-0.772519,1.31235
-8027.63,0.994082,0.105792,4,31,0,8034.13,0.0264432,6.32687,-6.79561,-7.34297,-6.81866,-6.67878,-6.75696,-6.90171,-0.619268,1.30269
-8034.08,0.872917,0.105792,4,15,0,8036.41,0.0261157,6.2452,-6.79366,-7.20511,-6.77773,-6.5758,-6.99043,-6.76933,-0.535151,1.29843
-8029.41,1,0.105792,4,15,0,8036.33,0.0258323,5.68606,-6.75835,-7.19296,-6.72761,-6.75181,-6.75599,-6.93478,-0.573971,1.29476
-8032.32,0.894552,0.105792,5,31,0,8034.82,0.0239325,4.53382,-6.59435,-7.12901,-6.55655,-6.65053,-6.64183,-6.79539,-0.521765,1.27039
-8030.02,0.72537,0.105792,6,63,0,8037.9,0.0279512,4.32614,-6.87998,-7.63168,-6.95245,-6.89659,-6.96457,-6.98083,-0.743979,1.32248
-8031.85,0.711863,0.105792,4,31,0,8035.43,0.0263835,8.35738,-6.99742,-7.36488,-6.86645,-6.85141,-6.84666,-7.00476,-1.55652,1.30191
-8031.42,0.986645,0.105792,5,63,0,8035.72,0.0284145,6.52237,-6.90545,-7.58643,-7.06794,-6.90837,-7.06064,-7.02609,-1.77256,1.32863
-8027.45,0.99048,0.105792,4,31,0,8033.46,0.0282125,5.60415,-6.96769,-7.47524,-6.92867,-6.84986,-6.97993,-6.94941,-1.27331,1.32595
-8029.8,0.918119,0.105792,4,15,0,8030.8,0.0277975,5.75044,-6.92022,-7.47338,-6.95452,-7.03086,-6.89042,-7.02527,-2.56609,1.32045
-8029.63,0.999011,0.105792,5,47,0,8033.14,0.0270935,9.30346,-6.91787,-7.47528,-6.89028,-6.79414,-6.96988,-6.91141,-1.88282,1.31119
-8030.67,0.993748,0.105792,4,15,0,8032.33,0.0279665,10.3544,-6.92111,-7.458,-6.91383,-6.89334,-6.7517,-6.98855,-1.97809,1.32269
-8030.08,0.903839,0.105792,5,63,0,8035.46,0.0249903,3.91058,-6.72402,-7.2655,-6.70558,-6.61219,-6.87321,-6.87846,-1.16409,1.2839
-8032.11,0.927607,0.105792,4,31,0,8037.97,0.026767,6.42175,-6.93462,-7.26364,-6.87892,-6.88286,-6.8901,-6.81121,-2.53327,1.30692
-8030.16,0.999875,0.105792,5,63,0,8036.88,0.0238442,3.94395,-6.58533,-7.29469,-6.64274,-6.58261,-6.64527,-6.81772,-1.13575,1.26927
-8029.69,0.995825,0.105792,4,15,0,8032.17,0.0234502,4.56135,-6.74276,-7.145,-6.62583,-6.51424,-6.56361,-6.74771,-0.98174,1.26428
-8033.7,0.958863,0.105792,4,15,0,8035.84,0.0214455,8.16799,-6.38557,-7.0035,-6.5563,-6.54439,-6.46859,-6.69194,-1.51322,1.23919
-8032.16,0.952727,0.105792,4,15,0,8039.28,0.0221401,5.27591,-6.60635,-7.09127,-6.59276,-6.42189,-6.50684,-6.56048,0.224992,1.24782
-8030.4,0.897461,0.105792,5,31,0,8034.27,0.0254681,7.77412,-6.80037,-7.28696,-6.84513,-6.6581,-6.75015,-6.9256,-2.05325,1.29005
-8029.26,0.937584,0.105792,5,31,0,8032.84,0.0261215,8.24352,-6.75575,-7.3577,-6.75009,-6.8217,-6.78367,-6.77601,-0.562529,1.29851
-8033.39,0.979233,0.105792,4,31,0,8038.18,0.0264235,14.2777,-6.8748,-7.21811,-6.86149,-6.90926,-6.77371,-7.04718,-0.464338,1.30243
-8032.93,0.999325,0.105792,4,31,0,8038.2,0.0283985,5.37795,-6.91266,-7.70056,-7.00718,-6.8713,-6.99906,-6.84612,-0.385858,1.32841
-8037.96,0.854972,0.105792,4,15,0,8039.58,0.0292557,10.3473,-7.03104,-7.36446,-6.94665,-6.9444,-6.95171,-7.34216,-1.95654,1.33985
-8037.09,0.948388,0.105792,4,15,0,8040.45,0.0282493,10.2281,-7.01619,-7.37466,-6.91524,-6.93984,-6.99278,-7.34463,-2.1752,1.32643
-8031.77,0.999504,0.105792,4,31,0,8041.06,0.0295709,8.97646,-7.0287,-7.57167,-7.04055,-7.07501,-6.98354,-7.16181,-3.01246,1.34408
-8029.17,0.969699,0.105792,4,15,0,8037.36,0.0301399,6.11305,-7.05015,-7.62195,-7.10277,-7.16661,-6.99868,-7.15944,-0.654755,1.35175
-8039.03,0.890073,0.105792,4,15,0,8041.28,0.0282044,9.09289,-7.00046,-7.57212,-6.94068,-6.74304,-7.17071,-6.97273,-3.95402,1.32584
-8030.35,0.999362,0.105792,4,31,0,8040.8,0.0278748,5.16326,-6.93565,-7.45324,-6.95266,-7.04455,-6.78758,-7.00656,-0.197958,1.32147
-8033.03,0.901145,0.105792,4,31,0,8036.69,0.0272814,6.06056,-6.96591,-7.48508,-6.86333,-6.99032,-6.67298,-6.93535,0.691057,1.31366
-8031.7,0.850511,0.105792,5,47,0,8037.46,0.0250107,7.82959,-6.68361,-7.30565,-6.68753,-6.57891,-6.89252,-6.93894,-1.78821,1.28416
-8031.31,0.943446,0.105792,4,15,0,8038.5,0.0260258,4.31617,-6.84137,-7.21568,-6.79182,-6.87637,-6.8409,-6.74952,-1.11548,1.29726
-8030.61,0.998746,0.105792,4,15,0,8033.81,0.025716,4.27842,-6.84048,-7.2847,-6.81062,-6.76486,-6.78077,-6.70907,-0.693685,1.29325
-8029.35,0.983785,0.105792,4,15,0,8034.06,0.0245477,6.00349,-6.63434,-7.23063,-6.70159,-6.69722,-6.67401,-6.98179,-1.37713,1.27823
-8030.26,0.990935,0.105792,5,63,0,8033.92,0.0233424,6.00499,-6.6533,-7.13205,-6.60216,-6.547,-6.49895,-6.92262,-0.665343,1.26292
-8029.18,0.963119,0.105792,4,15,0,8031.84,0.0236485,5.45447,-6.62309,-7.2397,-6.65123,-6.62513,-6.61627,-6.63571,-0.560533,1.26679
-8030.69,0.856346,0.105792,6,63,0,8034.13,0.028557,4.22057,-6.82705,-7.54891,-6.95184,-6.93707,-7.0098,-7.14344,-1.31535,1.33052
-8030.34,0.924122,0.105792,4,15,0,8034.91,0.0288175,6.24353,-7.09793,-7.51387,-6.96064,-6.85081,-6.87427,-7.00584,-1.95703,1.33399
-8034.95,0.649211,0.105792,4,31,0,8038.74,0.0275484,7.71534,-6.82147,-7.5371,-6.97692,-6.89639,-7.1425,-7.15736,0.223668,1.31717
-8031.39,0.937911,0.105792,4,15,0,8038.8,0.0275899,5.98548,-6.99171,-7.5107,-6.97669,-7.0454,-6.92907,-7.03518,-0.632638,1.31772
-8038.59,0.741792,0.105792,5,47,0,8046.83,0.0292665,9.66042,-6.78445,-7.61004,-7.02173,-6.78197,-7.00569,-6.88498,-0.442366,1.33999
-8030.16,1,0.105792,3,7,0,8039.71,0.0271521,8.15999,-6.87224,-7.62004,-6.85727,-6.81108,-6.96372,-6.91998,-0.613535,1.31196
-8029.1,0.982251,0.105792,4,15,0,8038.64,0.0259343,5.88206,-6.76504,-7.24382,-6.77083,-6.80029,-6.71285,-7.03566,-1.34449,1.29608
-8029.74,0.987849,0.105792,5,47,0,8032.37,0.028357,7.49395,-6.92707,-7.44926,-6.96652,-7.00989,-6.93397,-7.18121,-1.81336,1.32786
-8031.28,0.965549,0.105792,4,15,0,8035.28,0.0284061,6.97513,-6.8649,-7.53818,-6.9794,-6.91275,-7.09554,-6.97553,-2.72409,1.32851
-8029.85,0.790768,0.105792,5,63,0,8035.56,0.0281305,5.8845,-6.96554,-7.35073,-6.92924,-6.9386,-6.88749,-7.03441,-2.51503,1.32486
-8028.31,0.998543,0.105792,4,31,0,8031.32,0.0270078,6.30467,-6.84751,-7.53644,-6.89357,-6.74718,-6.88769,-6.95283,-0.366082,1.31007
-8028.52,0.660024,0.105792,4,15,0,8033.46,0.0265093,5.08461,-6.89427,-7.47894,-6.86252,-6.70563,-6.81787,-6.94201,-0.964707,1.30355
-8030.5,0.866319,0.105792,4,15,0,8034.14,0.0271316,5.26857,-6.85971,-7.42416,-6.95872,-6.70482,-6.99579,-6.94853,-1.03465,1.31169
-8034.76,0.963823,0.105792,4,15,0,8037.56,0.0264988,4.64208,-6.86684,-7.4025,-6.72716,-7.0129,-6.68603,-6.83416,-2.20947,1.30342
-8028.46,0.994566,0.105792,4,15,0,8038.33,0.0263481,5.77793,-6.77249,-7.32902,-6.88502,-6.80633,-6.83597,-6.89187,-0.35447,1.30145
-8027.68,0.99448,0.105792,5,31,0,8029.08,0.0262165,6.08017,-6.89005,-7.44749,-6.81519,-6.76235,-6.79635,-6.91392,-1.13689,1.29974
-8028.13,0.998753,0.105792,4,15,0,8029.28,0.0269138,7.28004,-6.82292,-7.37425,-6.80418,-6.84813,-6.89146,-6.97208,0.0949078,1.30884
-8029.17,0.998893,0.105792,4,31,0,8032.14,0.0266208,4.77972,-6.84358,-7.27631,-6.88691,-6.79318,-6.91564,-7.01055,-1.3566,1.30501
-8029.27,0.644778,0.105792,4,15,0,8038.31,0.0267318,3.86076,-6.78391,-7.35747,-6.85819,-6.84724,-6.839,-6.95682,-0.799394,1.30646
-8030.84,0.882969,0.105792,4,15,0,8033.12,0.0271464,3.54614,-6.78818,-7.33627,-6.88065,-6.7886,-6.85372,-6.93625,-0.892931,1.31188
-8028.86,0.998953,0.105792,4,15,0,8033.95,0.0273214,5.78846,-6.89387,-7.4787,-6.84208,-6.72923,-6.93872,-6.89581,-1.85345,1.31418
-8029.87,0.991597,0.105792,5,63,0,8032.51,0.0301026,5.71254,-7.11865,-7.57048,-7.03769,-7.08617,-6.96293,-7.22371,-0.854667,1.35124
-8030.76,0.999021,0.105792,4,31,0,8033.4,0.0306636,6.6764,-7.01705,-7.76421,-7.15551,-7.08814,-7.17607,-7.14308,0.439085,1.35885
-8032.53,0.979905,0.105792,4,15,0,8036.71,0.0310184,6.11494,-7.20162,-7.83418,-7.12716,-7.14586,-6.93633,-7.21373,-1.03367,1.36368
-8032.4,0.743372,0.105792,4,15,0,8038.08,0.0307174,5.10893,-7.0246,-7.57251,-7.08023,-7.05122,-7.29983,-7.08848,-1.29673,1.35958
-8030.1,0.960412,0.105792,4,31,0,8034.6,0.0296246,4.82497,-7.10137,-7.71249,-7.08587,-6.91388,-7.03824,-7.10356,-2.24076,1.3448
-8035.38,0.966379,0.105792,4,15,0,8040.07,0.0291398,2.71311,-7.02838,-7.57018,-6.9879,-7.11541,-7.07777,-7.14622,-4.89936,1.3383
-8035.86,0.924118,0.105792,4,15,0,8038.28,0.0311667,1.97278,-7.09357,-7.62756,-7.15706,-7.02881,-7.04625,-7.21524,-3.92581,1.3657
-8033.93,0.946957,0.105792,4,15,0,8039.22,0.0292672,3.06447,-7.05823,-7.72465,-7.03601,-7.11987,-7.07813,-7.05955,-3.62718,1.34
-8037.17,0.940995,0.105792,5,63,0,8041.67,0.0256858,17.2969,-6.74632,-7.49496,-6.82738,-6.84837,-6.71521,-7.06165,1.55794,1.29286
-8035.86,0.965275,0.105792,4,15,0,8041.17,0.0261733,13.2589,-6.86597,-7.16703,-6.73706,-6.66739,-6.86067,-6.7518,-0.966872,1.29918
-8039.15,0.815234,0.105792,4,15,0,8043.12,0.0262719,16.8411,-6.61918,-7.36367,-6.72396,-6.81771,-6.68039,-6.80557,-1.1192,1.30046
-8033.8,1,0.105792,4,15,0,8040.7,0.0260291,14.2747,-6.78135,-7.30598,-6.69174,-6.80226,-6.70989,-6.91431,-1.62916,1.29731
-8031.99,0.949564,0.105792,5,31,0,8038.55,0.0222695,4.59498,-6.52304,-6.99122,-6.51888,-6.51759,-6.41302,-6.68029,-0.164928,1.24944
-8030.62,0.997353,0.105792,5,63,0,8034.42,0.0249118,6.27813,-6.79102,-7.34001,-6.76396,-6.75461,-6.71127,-6.72086,-2.52034,1.28289
-8028.72,0.789751,0.105792,4,31,0,8035.49,0.0255174,3.87903,-6.78527,-7.31912,-6.81424,-6.64586,-6.7512,-6.86556,-2.26428,1.29069
-8029.31,0.892742,0.105792,4,31,0,8031.93,0.0247343,5.73924,-6.75056,-7.3078,-6.66874,-6.80883,-6.71553,-6.7746,-1.85507,1.28062
-8028.54,0.855471,0.105792,4,15,0,8031.67,0.0253042,5.01673,-6.77811,-7.32367,-6.77906,-6.62145,-6.76253,-6.95444,-0.609737,1.28794
-8031.66,0.947867,0.105792,4,15,0,8033.72,0.0247057,3.47979,-6.77433,-7.35475,-6.73747,-6.67695,-6.68269,-6.85771,-0.61562,1.28025
-8034.77,0.965011,0.105792,4,31,0,8041.67,0.0254461,5.73485,-6.75853,-7.30971,-6.89769,-6.58866,-6.64904,-6.9135,0.523536,1.28977
-8036.39,0.977086,0.105792,4,15,0,8041.2,0.023139,6.67818,-6.67616,-7.33191,-6.54972,-6.748,-6.75766,-6.57617,-0.256569,1.26035
-8034.42,0.964598,0.105792,4,15,0,8046.31,0.0256346,4.95422,-6.6782,-7.32888,-6.83679,-6.55825,-6.84046,-6.66544,-1.71734,1.2922
-8030.18,0.99989,0.105792,4,15,0,8036.56,0.0251628,5.46162,-6.74139,-7.25998,-6.69206,-6.62064,-6.91957,-6.85021,-1.86206,1.28612
-8028.67,0.985228,0.105792,4,15,0,8032.96,0.0252668,5.3888,-6.79869,-7.28919,-6.68355,-6.67638,-6.77861,-6.92744,-1.68498,1.28746
-8029.71,0.989266,0.105792,4,15,0,8031.61,0.0265254,7.03644,-6.77053,-7.40282,-6.84627,-6.83327,-6.67904,-6.79227,-0.250194,1.30376
-8030.03,0.932539,0.105792,4,15,0,8033.36,0.0257055,4.95933,-6.82859,-7.26638,-6.69058,-6.70553,-6.86401,-6.93066,-1.33604,1.29312
-8034.48,0.791224,0.105792,3,15,0,8039.82,0.0248941,5.64119,-6.66034,-7.36093,-6.6801,-6.76154,-6.91719,-7.08012,-1.1699,1.28267
-8029.99,0.99838,0.105792,5,47,0,8038.27,0.02847,5.29405,-6.97479,-7.35438,-7.00837,-6.89493,-6.87812,-6.97998,-1.32986,1.32936
-8036.1,0.884569,0.105792,4,31,0,8039.71,0.0259269,6.18839,-6.95513,-7.53216,-6.7686,-6.66536,-6.98219,-6.7437,-1.1583,1.29598
-8030.46,0.529508,0.105792,4,31,0,8044.82,0.0267026,5.26428,-6.91275,-7.45874,-6.81837,-6.71452,-6.9433,-6.79187,-0.414169,1.30607
-8028.62,0.79959,0.105792,3,7,0,8032.73,0.0268415,5.48985,-6.89838,-7.42356,-6.87136,-6.74604,-6.9457,-6.8269,-0.958236,1.30789
-8029.03,0.995435,0.105792,4,31,0,8032.62,0.0252213,3.67335,-6.72869,-7.27008,-6.74348,-6.78166,-6.72323,-6.87866,-3.05093,1.28687
-8029.45,0.846774,0.105792,2,7,0,8032.17,0.0258721,3.6931,-6.73215,-7.26378,-6.76513,-6.77149,-6.71798,-6.8624,-2.91282,1.29527
-8027.99,0.769877,0.105792,5,31,0,8034.45,0.0264364,6.55751,-6.82788,-7.27881,-6.80805,-6.82873,-6.73582,-6.88601,-1.34311,1.3026
-8027.2,0.983463,0.105792,5,47,0,8029.29,0.0270384,6.09325,-6.86725,-7.40864,-6.84005,-6.73609,-6.89744,-6.94649,-1.14213,1.31047
-8027.75,0.999963,0.105792,4,15,0,8028.63,0.0274834,5.5366,-6.85643,-7.43033,-6.88639,-6.91473,-6.88332,-6.88249,-0.697081,1.31631
-8029.33,0.922085,0.105792,4,31,0,8032.19,0.0276374,8.48457,-6.97232,-7.47879,-6.86932,-6.82705,-6.99809,-7.09147,-1.3338,1.31834
-8028.91,0.994962,0.105792,5,47,0,8032.15,0.0272094,9.3454,-6.83998,-7.42592,-6.89725,-6.83424,-6.71858,-6.98852,-1.10308,1.31271
-8031.71,0.687618,0.105792,4,31,0,8034.33,0.0276844,6.65666,-6.88247,-7.46885,-6.804,-6.85356,-6.73107,-7.00455,-0.0333811,1.31896
-8032.21,0.998831,0.105792,5,63,0,8034.26,0.0248197,5.6159,-6.66376,-7.17134,-6.62958,-6.59399,-6.82012,-6.74422,-1.89421,1.28171
-8030.59,0.947825,0.105792,5,63,0,8036.35,0.025157,8.05317,-6.74601,-7.28816,-6.74309,-6.63697,-6.50143,-6.84349,-0.149594,1.28604
-8031.36,0.981172,0.105792,4,15,0,8035.3,0.02369,6.52368,-6.68948,-7.178,-6.62538,-6.65796,-6.84872,-6.85856,0.22236,1.26731
-8032.83,0.995469,0.105792,4,15,0,8037.18,0.0259957,6.82952,-6.81961,-7.46935,-6.85637,-6.78198,-6.54875,-6.9682,0.0670604,1.29687
-8033.64,0.996561,0.105792,4,31,0,8036.53,0.0268163,6.36664,-6.83267,-7.50082,-6.88082,-6.83383,-6.53816,-6.98292,-0.139129,1.30756
-8028.31,0.762334,0.105792,4,15,0,8036.89,0.0256098,6.0259,-6.83228,-7.40184,-6.77049,-6.74155,-6.87881,-6.8675,-0.738546,1.29188
-8030.01,0.96229,0.105792,4,15,0,8031.52,0.0262133,6.63969,-6.76638,-7.18849,-6.80631,-6.7658,-6.7253,-7.01078,-0.680329,1.2997
-8029.93,0.996381,0.105792,5,47,0,8033.39,0.0263468,5.54103,-6.86159,-7.55763,-6.80057,-6.699,-6.87164,-6.94179,-1.25041,1.30144
-8027.45,0.885882,0.105792,4,15,0,8032.93,0.02662,5.60692,-6.89006,-7.4257,-6.80819,-6.8075,-6.85437,-6.97588,-1.65941,1.305
-8028.24,0.978882,0.105792,5,63,0,8030.93,0.0275075,6.08765,-6.88097,-7.43064,-6.89973,-6.84549,-6.88007,-7.08324,-2.37986,1.31663
-8030.94,0.814041,0.105792,5,63,0,8037.85,0.0240659,3.86986,-6.65585,-7.31536,-6.60001,-6.63465,-6.65623,-6.70076,-1.3045,1.27209
-8032.5,0.946753,0.105792,5,63,0,8036.98,0.0276213,3.99973,-7.01,-7.4799,-6.91647,-6.88867,-6.97528,-7.08327,-3.92804,1.31813
-8033.18,0.867114,0.105792,4,15,0,8040.2,0.027678,3.54294,-6.92884,-7.58217,-6.97628,-6.89549,-7.07612,-6.96111,-1.16609,1.31888
-8032.18,0.992318,0.105792,4,15,0,8042.05,0.0299577,5.88466,-6.99991,-7.48225,-7.09924,-6.95786,-6.98057,-7.12527,-3.00625,1.34929
-8028.33,0.999475,0.105792,4,15,0,8032.83,0.0286461,4.89765,-6.98304,-7.60384,-6.95603,-7.02214,-7.00091,-7.05208,-1.86317,1.33171
-8029.47,0.991566,0.105792,4,15,0,8030.81,0.0285899,4.36379,-6.88628,-7.61038,-7.01391,-6.94379,-6.95033,-7.01442,-0.977743,1.33096
-8032.07,0.986764,0.105792,4,15,0,8034.07,0.0276946,8.77031,-7.03037,-7.43417,-6.90227,-6.77273,-6.91317,-7.09879,-2.57074,1.31909
